1	11.15030002594	00.0__08.4__BW25113_uninduced_t120
2	10.481699943542	00.0__08.7__BW25113recA_uninduced_t180
3	10.463700294495	00.0__08.8__lacZ_K12_t0
4	10.445849895477	00.0__09.5__MG1655_t150_aerobic
5	10.426100254059	00.0__09.2__MG1655_t300_aerobic
6	10.381699562073	00.0__09.6__WT_MOPS_heatShock
7	10.346999804179	00.0__08.7__yoeB_U_N0075
8	10.346300125122	00.0__11.7__BW25113_uninduced_t60
9	10.345100402832	00.0__08.8__BW25113_uninduced_t30
10	10.338839912415	00.0__08.2__ph5.7_anaerobic
11	10.253499984741	00.0__08.3__WT_N0075
12	10.184600353241	00.0__08.4__MG1655_t180_anaerobic
13	10.141500473022	00.0__09.0__ccdB_BW25113recA_t60 <= 10.2
14	10.108092308044	00.0__10.7__fnr_K_fnrAnaerobic
15	10.106060028076	00.0__10.8__M9_K_arcA_anaerobic
16	10.084199905396	00.0__10.0__ccdB_chelator_W1872_t30
17	10.035840034485	00.0__08.7__MG1655_t1080_aerobic
18	10.022705078125	00.0__10.7__ccdB_MG1063_t60
19	9.952130317688	00.0__08.9__norfloxacin_BW25113_t180
20	9.9501800537109	00.0__10.0__ik_H2_T4
21	9.8758497238159	00.0__08.7__ccdB_W1872_t30
22	9.8148097991943	00.0__08.5__MG1655_t405_aerobic
23	9.8062036514282	00.0__08.9__ph5
24	9.7903099060059	00.0__11.8__BW25113recA_uninduced_t120
25	9.7826204299927	00.0__09.0__MG1655_ampicillin_t120
26	9.7728595733643	00.0__08.8__ik_H2_T3
27	9.7323904037476	00.0__09.9__lacZ_W1863_t90
28	9.7176599502563	00.0__08.8__ccdB_K12_t60
29	9.6745500564575	00.0__08.6__MG1655_kanamycin_t30
30	9.6296000480652	00.0__10.5__cybr_O_log
31	9.6239595413208	00.0__08.2__MG1655_spectinomycin_t120
32	9.5778102874756	00.0__10.8__ccdB_MG1063_t120
33	9.571044921875	00.0__09.5__W3110_K_luxS
34	9.4596999486287	00.0__08.7__T12_N10000
35	9.4587497711182	00.0__08.9__ik_L2_T8
36	9.3680896759033	00.0__10.8__lacZ_MG1655_t90
37	9.3552498817444	00.0__08.4__WT_N0050
38	9.3545999526978	00.0__10.1__MGD1_t30
39	9.283670425415	00.0__08.8__WT_D_N0100
40	9.2662401199341	00.0__08.6__biofilm_K_tnaA
41	9.2473349571228	00.0__12.3__ccdB_MG1655_t90
42	9.1899046897888	00.0__10.7__WT_MOPS_stationary
43	9.170804977417	00.0__09.7__pET3d_t30
44	9.164589881897	00.0__08.3__K12_t90_K_fis
45	9.1568603515625	00.0__08.0__MG1655_kanamycin_t120
46	9.133104801178	00.0__08.6__cybr_N_stat
47	9.088431930542	00.0__08.9__MG1655_t86400_cecum
48	9.0506248474121	00.0__09.8__cybr_N
49	9.0461349487305	00.0__10.3__pepAA_t0 **
50	9.0122046470642	00.0__09.2__pepAA_t30 **
51	8.9886633555094	00.0__08.6__K12_t240
52	8.9543199539185	00.0__09.0__WT_MOPS_stationary2
53	8.9487500190735	00.0__08.6__cybr_O_stat
54	8.8983402252197	00.0__08.3__MG1063_uninduced_t180
55	8.8926900227865	00.0__08.4__har_S4_noIPTG
56	8.8817965189616	00.0__09.2__har_S4_R_noIPTG
57	8.7672395706177	00.0__08.4__ik_H2_T8
58	8.7440948486328	00.0__09.1__WT_MOPS_stationary4
59	8.6193704605103	00.0__08.6__MG1655_norfloxacin_t30
60	8.5784549713135	00.0__10.0__pET3d_t0
61	8.5609502792358	00.0__08.7__biofilm_K_trpE
62	8.4570846557617	00.0__08.0__biofilm_K_yceP_indole
