1	13.069499969482	00.0__12.9__MG1655_kanamycin_t120
2	10.340600013733	00.0__10.0__MG1655_spectinomycin_t120
3	10.231200218201	00.0__09.9__MG1655_ampicillin_t120
4	10.20059967041	00.0__10.6__WT_MOPS_heatShock
5	9.842973391215	00.0__09.2__yoeB_U_N0075
6	9.7561597824097	00.0__10.1__ik_H2_T8
7	9.4600879669189	00.0__09.8__ph5
8	9.1586103439331	00.0__08.7__ik_H2_T3 <= 09.4
9	9.1097297668457	00.0__09.2__lacZ_W1863_t90
10	9.0952100753784	00.0__09.0__norfloxacin_BW25113_t180
11	9.0514097213745	00.0__08.6__BW25113_uninduced_t60
12	9.0128197669983	00.0__08.5__MG1655_t150_aerobic
13	8.9982099533081	00.0__09.3__ik_H2_T4
14	8.989990234375	00.0__08.9__ik_L2_T8
15	8.9844951629639	00.0__09.0__ccdB_MG1655_t90
16	8.9504899978638	00.0__08.9__lacZ_MG1655_t90
17	8.923810005188	00.0__09.1__ccdB_chelator_W1872_t30
18	8.9031095504761	00.0__08.7__ccdB_W1872_t30
19	8.7560248374939	00.0__08.8__ccdB_MG1063_t60
20	8.7449359893799	00.0__08.3__ph5.7_anaerobic
21	8.7242603302002	00.0__08.3__BW25113_uninduced_t30
22	8.7000946998596	00.0__08.0__pepAA_t30
23	8.6729898452759	00.0__08.4__MG1655_norfloxacin_t30
24	8.6510052680969	00.0__08.3__biofilm_K_yceP_indole
25	8.6014699935913	00.0__08.3__biofilm_K_tnaA
26	8.5096597671509	00.0__08.4__BW25113recA_uninduced_t120
27	8.5041303634644	00.0__08.0__MG1655_kanamycin_t30
28	8.3738603591919	00.0__08.2__ccdB_BW25113recA_t60
29	8.3401899337769	00.0__08.2__lacZ_K12_t0
30	8.3062901496887	00.0__07.9__MG1655_t405_aerobic
31	8.2254295349121	00.0__07.7__ccdB_K12_t60
32	8.1873538017273	00.0__07.9__MG1655_t86400_cecum
33	8.1422100067139	00.0__08.0__K12_t90_K_fis
34	8.1295499801636	00.0__07.9__W3110_K_luxS
35	8.0984802246094	00.0__07.9__ccdB_MG1063_t120
36	8.0845799446106	00.0__08.0__fnr_K_fnrAnaerobic
37	8.0631103515625	00.0__08.0__biofilm_K_trpE
38	8.0509004592896	00.0__07.7__BW25113_uninduced_t120
39	8.021904706955	00.0__08.2__pepAA_t0
40	8.004340171814	00.0__07.9__MG1655_t300_aerobic
41	7.9560401439667	00.0__07.6__MG1655_t180_anaerobic
42	7.9427547454834	00.0__07.6__pET3d_t30
43	7.9249250888824	00.0__07.6__WT_MOPS_stationary4
44	7.9111466407776	00.0__07.7__M9_K_arcA_anaerobic
45	7.8877232869466	00.0__07.8__K12_t240
46	7.8668599128723	00.0__07.8__BW25113recA_uninduced_t180
47	7.8622748851776	00.0__07.4__WT_MOPS_stationary2
48	7.8607598940531	00.0__07.9__T12_N10000
49	7.8345699310303	00.0__07.8__MGD1_t30
50	7.8279399871826	00.0__08.5__WT_D_N0100
51	7.7972798347473	00.0__07.5__MG1655_t1080_aerobic
52	7.7728600502014	00.0__08.0__har_S4_R_noIPTG
53	7.7580499649048	00.0__07.4__cybr_N
54	7.7161566416423	00.0__07.7__har_S4_noIPTG
55	7.7124500274658	00.0__07.6__cybr_O_stat
56	7.6710650920868	00.0__07.8__cybr_O_log
57	7.6637699604034	00.0__07.7__WT_MOPS_stationary
58	7.617919921875	00.0__07.7__pET3d_t0
59	7.6094999313354	00.0__07.4__cybr_N_stat
60	7.5181450843811	00.0__07.4__WT_N0050
61	7.5098052024841	00.0__07.3__WT_N0075
62	7.244490146637	00.0__07.3__MG1063_uninduced_t180
