1	11.343450069427	09.6__11.2__MG1655_t405_aerobic
2	10.682350158691	09.2__10.8__cybr_N_stat
3	10.370399951935	09.0__10.0__MG1655_t300_aerobic
4	10.194799741109	08.9__09.4__har_S4_R_noIPTG
5	10.057143529256	08.8__10.8__har_S4_noIPTG
6	9.993109703064	08.9__09.6__BW25113_uninduced_t120
7	9.8745350837708	08.9__09.3__MG1655_t1080_aerobic
8	9.6925601959229	08.6__10.0__BW25113recA_uninduced_t180
9	9.6540500640869	08.8__10.4__ph5.7_anaerobic
10	9.3517303466797	07.9__09.3__lacZ_W1863_t90 <= 09.6
11	9.3495049476624	08.6__09.0__pepAA_t0
12	9.3461346626282	08.8__10.1__cybr_O_stat
13	9.3411750793457	08.8__10.4__MG1655_t180_anaerobic
14	9.3367204666138	08.8__11.2__ik_H2_T8
15	9.2790851593018	08.8__09.0__W3110_K_luxS
16	9.2023801803589	08.5__09.4__ik_L2_T8
17	9.1956469217936	09.1__09.6__M9_K_arcA_anaerobic
18	9.180760383606	08.3__10.1__BW25113_uninduced_t60
19	9.1446199417114	08.5__08.6__pepAA_t30
20	9.1306699117025	08.2__09.0__K12_t240
21	9.1087102890015	08.8__09.7__WT_MOPS_stationary2
22	9.0199499130249	09.3__09.2__WT_MOPS_heatShock
23	8.9698202610016	08.7__09.4__fnr_K_fnrAnaerobic
24	8.9658098220825	08.4__09.4__BW25113recA_uninduced_t120
25	8.950719833374	08.1__08.7__MG1655_kanamycin_t120
26	8.8735451698303	09.7__09.4__WT_MOPS_stationary
27	8.863920211792	08.3__09.3__ccdB_K12_t60
28	8.8555097579956	08.3__09.5__lacZ_MG1655_t90
29	8.8342599868774	08.5__09.9__norfloxacin_BW25113_t180
30	8.8220195770264	08.5__09.7__ik_H2_T4
31	8.8051300048828	08.3__08.5__MGD1_t30
32	8.765064239502	08.6__09.5__MG1655_t86400_cecum
33	8.7613665262858	07.9__08.5__yoeB_U_N0075
34	8.7316398620605	08.3__09.7__BW25113_uninduced_t30
35	8.7241096496582	08.2__09.5__ccdB_BW25113recA_t60
36	8.7012395858765	08.9__09.8__biofilm_K_tnaA
37	8.693380355835	08.5__09.5__WT_D_N0100
38	8.691309928894	08.0__10.5__ccdB_W1872_t30
39	8.6417245864868	08.4__09.0__MG1655_t150_aerobic
40	8.6377849578857	08.4__08.5__pET3d_t30
41	8.6247100830078	09.0__10.2__ccdB_chelator_W1872_t30
42	8.6189351081848	08.7__09.3__WT_MOPS_stationary4
43	8.6154704093933	08.2__09.4__ccdB_MG1655_t90
44	8.5757350921631	08.0__10.5__ccdB_MG1063_t60
45	8.519495010376	08.8__09.8__cybr_O_log
46	8.513819694519	08.4__09.4__ccdB_MG1063_t120
47	8.4907197952271	08.2__08.9__MG1655_spectinomycin_t120
48	8.4386796951294	08.1__09.8__lacZ_K12_t0
49	8.4354648590088	08.3__08.7__cybr_N
50	8.397293249766	07.8__09.0__K12_t90_K_fis
51	8.3302202224731	07.9__08.8__WT_N0075
52	8.3222103118896	08.1__09.5__MG1655_ampicillin_t120
53	8.3168500264486	08.0__09.1__T12_N10000
54	8.3083600997925	08.1__09.4__MG1655_kanamycin_t30
55	8.3033599853516	08.5__09.7__ph5
56	8.1740198135376	07.9__09.4__ik_H2_T3
57	8.1550703048706	08.7__08.7__biofilm_K_yceP_indole
58	8.0899651050568	07.6__08.1__pET3d_t0
59	8.0453500747681	07.9__08.8__MG1655_norfloxacin_t30
60	8.0434303283691	08.8__08.8__biofilm_K_trpE
61	8.0122003555298	08.2__08.6__MG1063_uninduced_t180
62	7.5347349643707	07.8__08.2__WT_N0050
