1	9.622579574585	00.0__11.4__BW25113_uninduced_t60
2	9.0924701690674	00.0__10.6__lacZ_W1863_t90
3	8.9414849281311	00.0__11.0__pepAA_t0
4	8.9307799339294	00.0__11.2__MG1655_t180_anaerobic
5	8.7919301986694	00.0__10.7__ccdB_K12_t60
6	8.5609197616577	00.0__10.3__MG1655_spectinomycin_t120
7	8.5441598892212	00.0__10.9__MG1655_t150_aerobic
8	8.4467401504517	00.0__10.8__BW25113_uninduced_t30
9	8.4440498352051	00.0__10.2__MG1655_t405_aerobic
10	8.4267902374268	00.0__10.3__MG1655_kanamycin_t30
11	8.3106298446655	00.0__10.2__ik_L2_T8 <= 08.3
12	8.2671804428101	00.0__10.5__lacZ_K12_t0
13	8.2047052383423	00.0__10.1__W3110_K_luxS
14	8.1455001831055	00.0__10.6__BW25113recA_uninduced_t120
15	8.1298920631409	00.0__11.6__ph5.7_anaerobic
16	8.0225200653076	00.0__10.3__ccdB_BW25113recA_t60
17	8.0215148925781	00.0__09.4__MGD1_t30
18	7.9499201774597	00.0__10.5__ik_H2_T4
19	7.9382648468018	00.0__10.2__pET3d_t0
20	7.9143400192261	00.0__10.0__MG1655_t300_aerobic
21	7.8832600911458	00.0__10.7__K12_t240
22	7.8724050521851	00.0__09.2__pepAA_t30
23	7.8666200637817	00.0__09.3__yoeB_U_N0075
24	7.856829961141	00.0__11.1__M9_K_arcA_anaerobic
25	7.811840057373	00.0__10.1__WT_MOPS_heatShock
26	7.7703458786011	00.0__10.4__MG1655_t86400_cecum
27	7.7531099319458	00.0__09.8__ccdB_MG1063_t60
28	7.7394599914551	00.0__10.3__WT_N0075
29	7.7188301086426	00.0__09.5__MG1655_kanamycin_t120
30	7.7152199745178	00.0__08.7__pET3d_t30
31	7.7108697891235	00.0__10.3__MG1655_ampicillin_t120
32	7.6505148410797	00.0__10.6__WT_D_N0100
33	7.6439700126648	00.0__09.5__ik_H2_T8
34	7.6310801506042	00.0__10.3__BW25113_uninduced_t120
35	7.6140098571777	00.0__09.3__biofilm_K_trpE
36	7.607409954071	00.0__09.2__ccdB_MG1063_t120
37	7.6068849563599	00.0__10.5__cybr_N_stat
38	7.578959941864	00.0__09.4__har_S4_noIPTG
39	7.5218539237976	00.0__09.9__ph5
40	7.5193298657735	00.0__10.2__K12_t90_K_fis
41	7.4517698287964	00.0__09.2__biofilm_K_tnaA
42	7.4512000083923	00.0__09.4__norfloxacin_BW25113_t180
43	7.4345599412918	00.0__10.6__fnr_K_fnrAnaerobic
44	7.3917698860168	00.0__10.5__ccdB_W1872_t30
45	7.3574750423431	00.0__11.0__cybr_O_log
46	7.3539500236511	00.0__10.2__BW25113recA_uninduced_t180
47	7.3437032699585	00.0__08.8__har_S4_R_noIPTG
48	7.3274400234222	00.0__09.0__ccdB_MG1655_t90
49	7.314199924469	00.0__09.6__lacZ_MG1655_t90
50	7.3061599731445	00.0__09.7__ccdB_chelator_W1872_t30
51	7.2900199890137	00.0__10.0__ik_H2_T3
52	7.2877299785614	00.0__09.4__MG1655_t1080_aerobic
53	7.2873249053955	00.0__10.7__WT_MOPS_stationary
54	7.2582898139954	00.0__09.7__MG1063_uninduced_t180
55	7.2379598617554	00.0__09.5__WT_MOPS_stationary4
56	7.1476399898529	00.0__09.2__biofilm_K_yceP_indole
57	7.0597648620605	00.0__09.3__cybr_O_stat
58	7.0370299021403	00.0__10.0__T12_N10000
59	7.0158550739288	00.0__10.3__cybr_N
60	6.9487900733948	00.0__09.6__WT_MOPS_stationary2
61	6.9410200119019	00.0__09.9__WT_N0050
62	6.8737998008728	00.0__08.8__MG1655_norfloxacin_t30
